v_max/0,v_max/1,v_max/2,piezoelectric_tensor/0/0,piezoelectric_tensor/0/1,piezoelectric_tensor/0/2,piezoelectric_tensor/0/3,piezoelectric_tensor/0/4,piezoelectric_tensor/0/5,piezoelectric_tensor/1/0,piezoelectric_tensor/1/1,piezoelectric_tensor/1/2,piezoelectric_tensor/1/3,piezoelectric_tensor/1/4,piezoelectric_tensor/1/5,piezoelectric_tensor/2/0,piezoelectric_tensor/2/1,piezoelectric_tensor/2/2,piezoelectric_tensor/2/3,piezoelectric_tensor/2/4,piezoelectric_tensor/2/5,meta/nsites,meta/space_group,meta/material_id,meta/point_group,meta/volume,meta/kpoint_density,meta/formula,meta/poscar,meta/structure,eij_max
0,1,-0.4,0,0,0,0,-0.526495,-0.62527,-0.62527,0.62527,0,-0.526495,0,0,-0.35978,-0.35978,-0.29413,0,0,0,11,160,mp-3107,3m,126.23508936434062,2000,Ga3PO7,"Ga3 P1 O7
1.0
5.040934 -0.009474 -1.067266
-1.314988 4.866406 -1.067266
-0.007268 -0.009474 5.152671
O P Ga
7 1 3
direct
0.290175 0.971319 0.290175 O
0.734384 0.734384 0.356054 O
0.734384 0.356054 0.734384 O
0.290175 0.290175 0.971319 O
0.971319 0.290175 0.290175 O
0.890879 0.890879 0.890879 O
0.356054 0.734384 0.734384 O
0.125060 0.125060 0.125060 P
0.582912 0.973279 0.582912 Ga
0.582912 0.582912 0.973279 Ga
0.973279 0.582912 0.582912 Ga
","#generated using pymatgen
data_Ga3PO7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.15268483
_cell_length_b   5.15268482
_cell_length_c   5.15268483
_cell_angle_alpha   102.03470244
_cell_angle_beta   102.03470234
_cell_angle_gamma   102.03470255
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Ga3PO7
_chemical_formula_sum   'Ga3 P1 O7'
_cell_volume   126.235089364
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  O  O1  1  0.290175  0.971319  0.290175  1
  O  O2  1  0.734384  0.734384  0.356054  1
  O  O3  1  0.734384  0.356054  0.734384  1
  O  O4  1  0.290175  0.290175  0.971319  1
  O  O5  1  0.971319  0.290175  0.290175  1
  O  O6  1  0.890879  0.890879  0.890879  1
  O  O7  1  0.356054  0.734384  0.734384  1
  P  P8  1  0.125060  0.125060  0.125060  1
  Ga  Ga9  1  0.582912  0.973279  0.582912  1
  Ga  Ga10  1  0.582912  0.582912  0.973279  1
  Ga  Ga11  1  0.973279  0.582912  0.582912  1
",0.799294
0,1,-0.5,0,0,0,0,0.64546,0.64635,0.64635,-0.64635,0,0.64546,0,0,0.60262,0.60262,0.39543,0,0,0,11,160,mp-18775,3m,133.898220360108,2000,Fe3PO7,"Fe3 P1 O7
1.0
5.139962 -0.007344 -1.081601
-1.331427 4.964530 -1.081601
-0.005642 -0.007344 5.252526
O P Fe
7 1 3
direct
0.146184 0.833932 0.833933 O
0.833933 0.833932 0.146184 O
0.833933 0.146184 0.833933 O
0.769241 0.391818 0.391818 O
0.230424 0.230424 0.230422 O
0.391820 0.391818 0.769241 O
0.391819 0.769241 0.391819 O
0.001461 0.001462 0.001462 P
0.542998 0.542998 0.153189 Fe
0.153189 0.542998 0.542997 Fe
0.542998 0.153189 0.542997 Fe
","#generated using pymatgen
data_Fe3PO7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.25253463
_cell_length_b   5.25253463
_cell_length_c   5.25253463
_cell_angle_alpha   101.94476627
_cell_angle_beta   101.94476622
_cell_angle_gamma   101.94476634
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Fe3PO7
_chemical_formula_sum   'Fe3 P1 O7'
_cell_volume   133.89822036
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  O  O1  1  0.146184  0.833932  0.833933  1
  O  O2  1  0.833933  0.833932  0.146184  1
  O  O3  1  0.833933  0.146184  0.833933  1
  O  O4  1  0.769241  0.391818  0.391818  1
  O  O5  1  0.230424  0.230424  0.230422  1
  O  O6  1  0.391820  0.391818  0.769241  1
  O  O7  1  0.391819  0.769241  0.391819  1
  P  P8  1  0.001461  0.001462  0.001462  1
  Fe  Fe9  1  0.542998  0.542998  0.153189  1
  Fe  Fe10  1  0.153189  0.542998  0.542997  1
  Fe  Fe11  1  0.542998  0.153189  0.542997  1
",0.944385
0,1,0.28571,0,0,0,0,-0.13954,0.23182,0.23182,-0.23182,0,-0.13954,0,0,-0.14378,-0.14378,0.17861,0,0,0,11,160,mp-765198,3m,146.79653078916203,2000,Li3MnF7,"Li3 Mn1 F7
1.0
5.737466 0.000000 -0.268653
0.000000 6.117398 0.000000
-3.058699 -3.058699 4.325654
Li Mn F
3 1 7
direct
0.650213 0.376784 0.753568 Li
0.650213 0.376784 0.273428 Li
0.650213 0.896645 0.273428 Li
0.995490 0.998496 0.996994 Mn
0.220852 0.215345 0.430691 F
0.220852 0.215345 0.005507 F
0.220852 0.790162 0.005507 F
0.758684 0.252894 0.505789 F
0.754418 0.770991 0.541983 F
0.754418 0.212436 0.983427 F
0.754418 0.770991 0.983427 F
","#generated using pymatgen
data_Li3MnF7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.74375215
_cell_length_b   6.11739784
_cell_length_c   6.11739820
_cell_angle_alpha   119.99999803
_cell_angle_beta   122.17630466
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3MnF7
_chemical_formula_sum   'Li3 Mn1 F7'
_cell_volume   146.796530789
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.650213  0.376784  0.753568  1
  Li  Li2  1  0.650213  0.376784  0.273428  1
  Li  Li3  1  0.650213  0.896645  0.273428  1
  Mn  Mn4  1  0.995490  0.998496  0.996994  1
  F  F5  1  0.220852  0.215345  0.430691  1
  F  F6  1  0.220852  0.215345  0.005507  1
  F  F7  1  0.220852  0.790162  0.005507  1
  F  F8  1  0.758684  0.252894  0.505789  1
  F  F9  1  0.754418  0.770991  0.541983  1
  F  F10  1  0.754418  0.212436  0.983427  1
  F  F11  1  0.754418  0.770991  0.983427  1
",0.274334
0,1,0.28571,0,0,0,0,0.174335,-0.22965,-0.22965,0.22965,0,0.174335,0,0,0.11119,0.11119,-0.20889,0,0,0,11,160,mp-765182,3m,149.98293045238233,2000,Li3VF7,"Li3 V1 F7
1.0
5.802577 -0.000000 -0.234567
-0.000000 6.134306 0.000000
2.735425 3.067153 4.103042
Li V F
3 1 7
direct
0.376542 0.109728 0.266814 Li
0.376542 0.623458 0.266814 Li
0.890272 0.623458 0.753084 Li
0.001731 0.998269 0.003461 V
0.220052 0.218900 0.001152 F
0.220052 0.779948 0.001152 F
0.222580 0.229908 0.540185 F
0.247346 0.752654 0.494693 F
0.770092 0.229908 0.992673 F
0.770092 0.777420 0.992673 F
0.781100 0.779948 0.440102 F
","#generated using pymatgen
data_Li3VF7
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.80731666
_cell_length_b   6.13430596
_cell_length_c   5.80731747
_cell_angle_alpha   58.11923910
_cell_angle_beta   63.76151568
_cell_angle_gamma   90.00000020
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li3VF7
_chemical_formula_sum   'Li3 V1 F7'
_cell_volume   149.982930452
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.376542  0.109728  0.266814  1
  Li  Li2  1  0.376542  0.623458  0.266814  1
  Li  Li3  1  0.890272  0.623458  0.753084  1
  V  V4  1  0.001731  0.998269  0.003461  1
  F  F5  1  0.220052  0.218900  0.001152  1
  F  F6  1  0.220052  0.779948  0.001152  1
  F  F7  1  0.222580  0.229908  0.540185  1
  F  F8  1  0.247346  0.752654  0.494693  1
  F  F9  1  0.770092  0.229908  0.992673  1
  F  F10  1  0.770092  0.777420  0.992673  1
  F  F11  1  0.781100  0.779948  0.440102  1
",0.272337
0,0,1,0,0,0,0,0.23408,0.09655,0.09655,-0.09655,0,0.23408,0,0,0.51985,0.51985,0.8897,0,0,0,11,160,mp-849524,3m,141.41874087014259,2000,LiFe3O3F4,"Li1 Fe3 O3 F4
1.0
4.203305 2.426780 2.310651
-4.203305 2.426780 2.310651
0.000000 -4.853559 2.310651
Li Fe O F
1 3 3 4
direct
0.984107 0.984107 0.984107 Li
0.154435 0.534353 0.534353 Fe
0.534353 0.534353 0.154435 Fe
0.534353 0.154435 0.534353 Fe
0.383486 0.766441 0.383486 O
0.383486 0.383486 0.766441 O
0.766441 0.383486 0.383486 O
0.183114 0.818840 0.818840 F
0.251479 0.251479 0.251479 F
0.818840 0.818840 0.183114 F
0.818840 0.183114 0.818840 F
","#generated using pymatgen
data_LiFe3O3F4
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   5.37551352
_cell_length_b   5.37551352
_cell_length_c   5.37551367
_cell_angle_alpha   102.87628432
_cell_angle_beta   102.87628432
_cell_angle_gamma   102.87628143
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LiFe3O3F4
_chemical_formula_sum   'Li1 Fe3 O3 F4'
_cell_volume   141.41874087
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.984107  0.984107  0.984107  1
  Fe  Fe2  1  0.154435  0.534353  0.534353  1
  Fe  Fe3  1  0.534353  0.534353  0.154435  1
  Fe  Fe4  1  0.534353  0.154435  0.534353  1
  O  O5  1  0.383486  0.766441  0.383486  1
  O  O6  1  0.383486  0.383486  0.766441  1
  O  O7  1  0.766441  0.383486  0.383486  1
  F  F8  1  0.183114  0.818840  0.818840  1
  F  F9  1  0.251479  0.251479  0.251479  1
  F  F10  1  0.818840  0.818840  0.183114  1
  F  F11  1  0.818840  0.183114  0.818840  1
",0.8897
0,0,1,0,0,0,0,0.116695,0.12428,0.12428,-0.12428,0,0.116695,0,0,0.10483,0.10483,-0.16442,0,0,0,12,156,mp-571414,3m,139.75344045531452,2000,KNa(BH4)2,"K1 Na1 B2 H8
1.0
4.703490 0.000000 0.000000
-2.351745 4.073342 0.000000
0.000000 0.000000 7.294431
K Na B H
1 1 2 8
direct
0.000000 0.000000 0.158577 K
0.333333 0.666667 0.689493 Na
0.333333 0.666667 0.339605 B
0.666667 0.333333 0.849186 B
0.333333 0.666667 0.171165 H
0.666667 0.333333 0.017061 H
0.809091 0.618181 0.791846 H
0.475900 0.951800 0.394445 H
0.809091 0.190909 0.791846 H
0.381819 0.190909 0.791846 H
0.048200 0.524100 0.394445 H
0.475900 0.524100 0.394445 H
","#generated using pymatgen
data_KNa(BH4)2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.70349038
_cell_length_b   4.70348996
_cell_length_c   7.29443079
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   120.00000296
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNa(BH4)2
_chemical_formula_sum   'K1 Na1 B2 H8'
_cell_volume   139.753440455
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  K  K1  1  0.000000  0.000000  0.158577  1
  Na  Na2  1  0.333333  0.666667  0.689493  1
  B  B3  1  0.333333  0.666667  0.339605  1
  B  B4  1  0.666667  0.333333  0.849186  1
  H  H5  1  0.333333  0.666667  0.171165  1
  H  H6  1  0.666667  0.333333  0.017061  1
  H  H7  1  0.809091  0.618181  0.791846  1
  H  H8  1  0.475900  0.951800  0.394445  1
  H  H9  1  0.809091  0.190909  0.791846  1
  H  H10  1  0.381819  0.190909  0.791846  1
  H  H11  1  0.048200  0.524100  0.394445  1
  H  H12  1  0.475900  0.524100  0.394445  1
",0.16442
0,0,1,0,0,0,0,0.00624,0.01079,0.01079,-0.01079,0,0.00624,0,0,0.00125,0.00125,0.01316,0,0,0,12,156,mp-570136,3m,336.5500783967624,2000,CuI,"Cu6 I6
1.0
4.167765 0.000000 0.000000
-2.083882 3.609390 0.000000
0.000000 0.000000 22.372406
Cu I
6 6
direct
0.000000 0.000000 0.781855 Cu
0.333333 0.666667 0.051298 Cu
0.000000 0.000000 0.448610 Cu
0.000000 0.000000 0.115052 Cu
0.666667 0.333333 0.718136 Cu
0.333333 0.666667 0.384963 Cu
0.000000 0.000000 0.331741 I
0.000000 0.000000 0.664984 I
0.333333 0.666667 0.168226 I
0.333333 0.666667 0.501856 I
0.666667 0.333333 0.835073 I
0.000000 0.000000 0.998176 I
","#generated using pymatgen
data_CuI
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16776466
_cell_length_b   4.16776469
_cell_length_c   22.37240560
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999974
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuI
_chemical_formula_sum   'Cu6 I6'
_cell_volume   336.550078397
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu1  1  0.000000  0.000000  0.781855  1
  Cu  Cu2  1  0.333333  0.666667  0.051298  1
  Cu  Cu3  1  0.000000  0.000000  0.448610  1
  Cu  Cu4  1  0.000000  0.000000  0.115052  1
  Cu  Cu5  1  0.666667  0.333333  0.718136  1
  Cu  Cu6  1  0.333333  0.666667  0.384963  1
  I  I7  1  0.000000  0.000000  0.331741  1
  I  I8  1  0.000000  0.000000  0.664984  1
  I  I9  1  0.333333  0.666667  0.168226  1
  I  I10  1  0.333333  0.666667  0.501856  1
  I  I11  1  0.666667  0.333333  0.835073  1
  I  I12  1  0.000000  0.000000  0.998176  1
",0.01316
0,1,-0.6,0,0,0,0,0.006095,0.001905,0.001905,-0.001905,0,0.006095,0,0,-0.00001,-0.00001,0.00187,0,0,0,12,156,mp-680111,3m,480.57373809427474,2000,CdI2,"Cd4 I8
1.0
4.351491 0.000000 0.000000
-2.175745 3.768502 0.000000
0.000000 0.000000 29.305780
Cd I
4 8
direct
0.000000 0.000000 0.562528 Cd
0.666667 0.333333 0.312451 Cd
0.666667 0.333333 0.812459 Cd
0.666667 0.333333 0.062548 Cd
0.333333 0.666667 0.371229 I
0.333333 0.666667 0.121321 I
0.333333 0.666667 0.871234 I
0.000000 0.000000 0.003781 I
0.666667 0.333333 0.503741 I
0.000000 0.000000 0.753702 I
0.333333 0.666667 0.621309 I
0.000000 0.000000 0.253696 I
","#generated using pymatgen
data_CdI2
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.35149053
_cell_length_b   4.35149079
_cell_length_c   29.30577978
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   119.99999792
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CdI2
_chemical_formula_sum   'Cd4 I8'
_cell_volume   480.573738094
_cell_formula_units_Z   4
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cd  Cd1  1  0.000000  0.000000  0.562528  1
  Cd  Cd2  1  0.666667  0.333333  0.312451  1
  Cd  Cd3  1  0.666667  0.333333  0.812459  1
  Cd  Cd4  1  0.666667  0.333333  0.062548  1
  I  I5  1  0.333333  0.666667  0.371229  1
  I  I6  1  0.333333  0.666667  0.121321  1
  I  I7  1  0.333333  0.666667  0.871234  1
  I  I8  1  0.000000  0.000000  0.003781  1
  I  I9  1  0.666667  0.333333  0.503741  1
  I  I10  1  0.000000  0.000000  0.753702  1
  I  I11  1  0.333333  0.666667  0.621309  1
  I  I12  1  0.000000  0.000000  0.253696  1
",0.003758
0,0,1,0,0,0,0,-0.20815,-0.075205,-0.075205,0.075205,0,-0.20815,0,0,-0.30443,-0.30443,0.86183,0,0,0,12,156,mp-853165,3m,133.98354935604092,2000,Li5CoOF5,"Li5 Co1 O1 F5
1.0
3.211777 0.000096 -0.000045
-1.605805 2.781059 0.000001
-0.000211 -0.000118 14.999896
Li Co O F
5 1 1 5
direct
0.333413 0.666801 0.993748 Li
0.333350 0.666780 0.338692 Li
0.333443 0.666776 0.666306 Li
0.666639 0.333330 0.502493 Li
0.666583 0.333311 0.829835 Li
0.666395 0.333262 0.160763 Co
0.333402 0.666726 0.126084 O
0.333303 0.666673 0.464530 F
0.333324 0.666609 0.792260 F
0.666711 0.333443 0.304064 F
0.666774 0.333463 0.955895 F
0.666664 0.333425 0.628363 F
","#generated using pymatgen
data_Li5CoOF5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.21177737
_cell_length_b   3.21137077
_cell_length_c   14.99989554
_cell_angle_alpha   89.99996389
_cell_angle_beta   90.00161353
_cell_angle_gamma   120.00074751
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li5CoOF5
_chemical_formula_sum   'Li5 Co1 O1 F5'
_cell_volume   133.983549356
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.333413  0.666801  0.993748  1
  Li  Li2  1  0.333350  0.666780  0.338692  1
  Li  Li3  1  0.333443  0.666776  0.666306  1
  Li  Li4  1  0.666639  0.333330  0.502493  1
  Li  Li5  1  0.666583  0.333311  0.829835  1
  Co  Co6  1  0.666395  0.333262  0.160763  1
  O  O7  1  0.333402  0.666726  0.126084  1
  F  F8  1  0.333303  0.666673  0.464530  1
  F  F9  1  0.333324  0.666609  0.792260  1
  F  F10  1  0.666711  0.333443  0.304064  1
  F  F11  1  0.666774  0.333463  0.955895  1
  F  F12  1  0.666664  0.333425  0.628363  1
",0.86183
0,0,1,0,0,0,0,-0.39026,0.098295,0.098295,-0.098295,0,-0.39026,0,0,-0.42842,-0.42842,0.73585,0,0,0,12,156,mp-765877,3m,133.07895418534974,2000,Li5NiOF5,"Li5 Ni1 O1 F5
1.0
3.178074 0.000190 0.001099
-1.588873 2.752009 0.000000
0.005112 0.002952 15.215302
Li Ni O F
5 1 1 5
direct
0.333356 0.666728 0.334937 Li
0.333401 0.666751 0.664895 Li
0.666648 0.333373 0.500057 Li
0.667400 0.333750 0.172943 Li
0.666658 0.333379 0.828299 Li
0.332311 0.666206 0.992063 Ni
0.665301 0.332700 0.958055 O
0.333431 0.666766 0.460795 F
0.333457 0.666779 0.789836 F
0.334135 0.667118 0.138348 F
0.666976 0.333538 0.296712 F
0.666925 0.333513 0.626092 F
","#generated using pymatgen
data_Li5NiOF5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.17807417
_cell_length_b   3.17774674
_cell_length_c   15.21530340
_cell_angle_alpha   89.99999817
_cell_angle_beta   89.96093889
_cell_angle_gamma   119.99658237
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li5NiOF5
_chemical_formula_sum   'Li5 Ni1 O1 F5'
_cell_volume   133.078954185
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.333356  0.666728  0.334937  1
  Li  Li2  1  0.333401  0.666751  0.664895  1
  Li  Li3  1  0.666648  0.333373  0.500057  1
  Li  Li4  1  0.667400  0.333750  0.172943  1
  Li  Li5  1  0.666658  0.333379  0.828299  1
  Ni  Ni6  1  0.332311  0.666206  0.992063  1
  O  O7  1  0.665301  0.332700  0.958055  1
  F  F8  1  0.333431  0.666766  0.460795  1
  F  F9  1  0.333457  0.666779  0.789836  1
  F  F10  1  0.334135  0.667118  0.138348  1
  F  F11  1  0.666976  0.333538  0.296712  1
  F  F12  1  0.666925  0.333513  0.626092  1
",0.73585
0,0,1,0,0,0,0,-0.175065,0.167685,0.167685,-0.167685,0,-0.175065,0,0,-0.35486,-0.35486,1.05881,0,0,0,12,156,mp-764320,3m,140.57137967531796,2000,Li5MnOF5,"Li5 Mn1 O1 F5
1.0
3.297273 -0.000915 -0.000366
-1.649429 2.856895 0.000000
-0.001720 -0.000993 14.925104
Li Mn O F
5 1 1 5
direct
0.333603 0.666851 0.337426 Li
0.333609 0.666854 0.659967 Li
0.666605 0.333352 0.177455 Li
0.666679 0.333390 0.498851 Li
0.666580 0.333340 0.820790 Li
0.333086 0.666592 0.991326 Mn
0.666060 0.333080 0.953905 O
0.333448 0.666775 0.464712 F
0.333410 0.666756 0.144682 F
0.333404 0.666752 0.786507 F
0.666738 0.333419 0.304064 F
0.666779 0.333440 0.626316 F
","#generated using pymatgen
data_Li5MnOF5
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29727269
_cell_length_b   3.29885809
_cell_length_c   14.92510462
_cell_angle_alpha   89.99999852
_cell_angle_beta   90.01296327
_cell_angle_gamma   120.01589734
_symmetry_Int_Tables_number   1
_chemical_formula_structural   Li5MnOF5
_chemical_formula_sum   'Li5 Mn1 O1 F5'
_cell_volume   140.571379675
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Li  Li1  1  0.333603  0.666851  0.337426  1
  Li  Li2  1  0.333609  0.666854  0.659967  1
  Li  Li3  1  0.666605  0.333352  0.177455  1
  Li  Li4  1  0.666679  0.333390  0.498851  1
  Li  Li5  1  0.666580  0.333340  0.820790  1
  Mn  Mn6  1  0.333086  0.666592  0.991326  1
  O  O7  1  0.666060  0.333080  0.953905  1
  F  F8  1  0.333448  0.666775  0.464712  1
  F  F9  1  0.333410  0.666756  0.144682  1
  F  F10  1  0.333404  0.666752  0.786507  1
  F  F11  1  0.666738  0.333419  0.304064  1
  F  F12  1  0.666779  0.333440  0.626316  1
",1.05881
0,0,1,0,0,0,0,-0.419515,0.001805,0.001805,-0.001805,0,-0.419515,0,0,-0.58053,-0.58053,1.34607,0,0,0,12,156,mp-775808,3m,147.17636814291865,2000,MgO,"Mg6 O6
1.0
3.292641 -0.000096 0.000053
-1.646404 2.851463 -0.000053
-0.000091 0.000050 15.675929
Mg O
6 6
direct
0.333240 0.666769 0.351606 Mg
0.333290 0.666711 0.021456 Mg
0.999900 0.000103 0.186527 Mg
0.999956 0.000045 0.517590 Mg
0.000102 0.999900 0.853148 Mg
0.666813 0.333183 0.686110 Mg
0.333226 0.666771 0.148632 O
0.333276 0.666723 0.478872 O
0.999970 0.000029 0.982065 O
0.999908 0.000089 0.313622 O
0.000136 0.999861 0.646357 O
0.666781 0.333218 0.813986 O
","#generated using pymatgen
data_MgO
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.29264091
_cell_length_b   3.29264144
_cell_length_c   15.67592858
_cell_angle_alpha   90.00060510
_cell_angle_beta   89.99940200
_cell_angle_gamma   120.00334431
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MgO
_chemical_formula_sum   'Mg6 O6'
_cell_volume   147.176368143
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mg  Mg1  1  0.333240  0.666769  0.351606  1
  Mg  Mg2  1  0.333290  0.666711  0.021456  1
  Mg  Mg3  1  0.999900  0.000103  0.186527  1
  Mg  Mg4  1  0.999956  0.000045  0.517590  1
  Mg  Mg5  1  0.000102  0.999900  0.853148  1
  Mg  Mg6  1  0.666813  0.333183  0.686110  1
  O  O7  1  0.333226  0.666771  0.148632  1
  O  O8  1  0.333276  0.666723  0.478872  1
  O  O9  1  0.999970  0.000029  0.982065  1
  O  O10  1  0.999908  0.000089  0.313622  1
  O  O11  1  0.000136  0.999861  0.646357  1
  O  O12  1  0.666781  0.333218  0.813986  1
",1.34607
